Type,Menu,Menu group,"Item, open item",Size modifier,"Modifiers, special requests",Sales Category,Item tags,Qty sold,Avg. price,Avg. item price (not incl. mods),Gross sales,Discount amount,Refund amount,Void amount,Net sales,Tax,Waste count,Waste amount
modifier,Alcohol,Whiskey Doubles,Jack Daniels DBL,,Coke,,[],3.0,0.00,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
menuItem,Alcohol,Whiskey Doubles,Makers Mark DBL,,,Liquor,[],2.0,18.00,18.00,36.0,0.0,0.0,0.0,36.0,2.52,0.0,0.0
modifier,Alcohol,Whiskey Doubles,Makers Mark DBL,,ROCKS,,[],2.0,0.00,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
specialRequest,Alcohol,Whiskey Doubles,Makers Mark DBL,,Water,,[],2.0,0.00,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
menuItem,Alcohol,Whiskey Doubles,Springbrook Bourbon DBL,,,Liquor,[],1.0,18.00,18.00,18.0,0.0,0.0,0.0,18.0,1.26,0.0,0.0
menuItem,Alcohol,Whiskey Doubles,Woodford Reserve DBL,,,Liquor,[],1.0,18.00,18.00,18.0,0.0,0.0,0.0,18.0,1.26,0.0,0.0
"",Alcohol,Whiskey,,,,,,9.0,10.22,,92.0,0.0,0.0,0.0,92.0,6.44,0.0,0.0
menuItem,Alcohol,Whiskey,Jack Daniels,,,Liquor,[],1.0,10.00,10.00,10.0,0.0,0.0,0.0,10.0,0.7,0.0,0.0
modifier,Alcohol,Whiskey,Jack Daniels,,Coke,,[],1.0,0.00,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
menuItem,Alcohol,Whiskey,Jameson,,,Liquor,[],5.0,10.00,10.00,50.0,0.0,0.0,0.0,50.0,3.5,0.0,0.0
modifier,Alcohol,Whiskey,Jameson,,Club Soda,,[],4.0,0.00,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
modifier,Alcohol,Whiskey,Jameson,,ORANGE,,[],4.0,0.00,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
menuItem,Alcohol,Whiskey,Springbrook Rye,,,Liquor,[],1.0,12.00,12.00,12.0,0.0,0.0,0.0,12.0,0.84,0.0,0.0
menuItem,Alcohol,Whiskey,Skrewball,,,Liquor,[],2.0,10.00,10.00,20.0,0.0,0.0,0.0,20.0,1.4,0.0,0.0
"",Alcohol,Wine by the Glass,,,,,,67.0,10.57,,708.0,0.0,0.0,0.0,708.0,46.06,0.0,0.0
menuItem,Alcohol,Wine by the Glass,Saddlebred Pinot Noir,,,Wine,[],3.0,9.00,9.00,27.0,0.0,0.0,0.0,27.0,0.63,0.0,0.0
menuItem,Alcohol,Wine by the Glass,14 Hands Red Blend,,,Wine,[],2.0,10.00,10.00,20.0,0.0,0.0,0.0,20.0,0.7,0.0,0.0
menuItem,Alcohol,Wine by the Glass,Replica Cabernet Sauvignon,,,Wine,[],10.0,10.00,10.00,100.0,0.0,0.0,0.0,100.0,7.0,0.0,0.0
menuItem,Alcohol,Wine by the Glass,Cavazza Prosecco,,,Wine,[],14.0,12.00,12.00,168.0,0.0,0.0,0.0,168.0,10.92,0.0,0.0
specialRequest,Alcohol,Wine by the Glass,Cavazza Prosecco,,Mimosa - Lite Oj,,[],1.0,0.00,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
menuItem,Alcohol,Wine by the Glass,Cavazza Pinot Grigio,,,Wine,[],5.0,9.00,9.00,45.0,0.0,0.0,0.0,45.0,3.15,0.0,0.0
menuItem,Alcohol,Wine by the Glass,Marlborough Sauvignon Blanc,,,Wine,[],17.0,10.00,10.00,170.0,0.0,0.0,0.0,170.0,11.2,0.0,0.0
menuItem,Alcohol,Wine by the Glass,St. Michelle  Riesling,,,Wine,[],7.0,10.00,10.00,70.0,0.0,0.0,0.0,70.0,4.9,0.0,0.0
menuItem,Alcohol,Wine by the Glass,J Lohr Chardonnay,,,Wine,[],9.0,12.00,12.00,108.0,0.0,0.0,0.0,108.0,7.56,0.0,0.0
"",All Day Food Menu,,,,,,,1189.0,15.52,,18458.5,9.63,0.0,166.0,18448.87,1291.50,0.0,0.0
"",All Day Food Menu,Sharing,,,,,,283.0,16.07,,4547.5,0.0,0.0,82.0,4547.5,318.32,0.0,0.0
menuItem,All Day Food Menu,Sharing,Street Corn Dip,,,Food,[],45.0,14.00,14.00,630.0,0.0,0.0,0.0,630.0,44.1,0.0,0.0
modifier,All Day Food Menu,Sharing,Street Corn Dip,,NO Scallions,,[],1.0,0.00,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
modifier,All Day Food Menu,Sharing,Street Corn Dip,,Cotija Cheese ON SIDE ONLY,,[],1.0,0.00,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
menuItem,All Day Food Menu,Sharing,Beer Cheese Dip,,,Food,[],76.0,16.00,16.00,1216.0,0.0,0.0,48.0,1216.0,85.12,0.0,0.0
menuItem,All Day Food Menu,Sharing,Meatballs,,,Food,[],11.0,14.00,14.00,154.0,0.0,0.0,0.0,154.0,10.78,0.0,0.0
menuItem,All Day Food Menu,Sharing,Cracked Burrata,,,Food,[],11.0,16.00,16.00,176.0,0.0,0.0,0.0,176.0,12.32,0.0,0.0
specialRequest,All Day Food Menu,Sharing,Cracked Burrata,,Xtra Cheese Xtra Bread,,[],1.0,0.00,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
menuItem,All Day Food Menu,Sharing,3 Layer Nachos,,,Food,[],42.0,18.00,18.00,756.0,0.0,0.0,0.0,756.0,52.92,0.0,0.0
modifier,All Day Food Menu,Sharing,3 Layer Nachos,,Jalapeno Ranch ON SIDE ONLY,,[],1.0,0.00,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
modifier,All Day Food Menu,Sharing,3 Layer Nachos,,NO Candied Jalapenos,,[],1.0,0.00,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
modifier,All Day Food Menu,Sharing,3 Layer Nachos,,Candied Jalapenos ON SIDE ONLY,,[],2.0,0.00,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
specialRequest,All Day Food Menu,Sharing,3 Layer Nachos,,ON SIDE ONLY BEEF,,[],1.0,0.00,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
specialRequest,All Day Food Menu,Sharing,3 Layer Nachos,,Sour Cream On Side,,[],1.0,0.00,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
specialRequest,All Day Food Menu,Sharing,3 Layer Nachos,,Sub Chix No Beef,,[],1.0,0.00,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
menuItem,All Day Food Menu,Sharing,Boneless,,,Food,[],56.0,16.04,16.00,898.5,0.0,0.0,0.0,898.5,62.92,0.0,0.0
modifier,All Day Food Menu,Sharing,Boneless,,Extra Crispy,,[],1.0,0.00,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
modifier,All Day Food Menu,Sharing,Boneless,,Add Side Blue Cheese,,[],1.0,0.50,0.50,0.5,0.0,0.0,0.0,0.5,0.0,0.0,0.0
modifier,All Day Food Menu,Sharing,Boneless,,Add Side Ranch,,[],4.0,0.50,0.50,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0
modifier,All Day Food Menu,Sharing,Boneless,,Buffalo,,[],33.0,0.00,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
modifier,All Day Food Menu,Sharing,Boneless,,BBQ,,[],9.0,0.00,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
modifier,All Day Food Menu,Sharing,Boneless,,Dry,,[],2.0,0.00,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
modifier,All Day Food Menu,Sharing,Boneless,,1/2 Buffalo,,[],2.0,0.00,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
modifier,All Day Food Menu,Sharing,Boneless,,No Side Sauce,,[],4.0,0.00,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
modifier,All Day Food Menu,Sharing,Boneless,,Blue Cheese,,[],39.0,0.00,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
modifier,All Day Food Menu,Sharing,Boneless,,Alabama,,[],5.0,0.00,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
modifier,All Day Food Menu,Sharing,Boneless,,Alabama ON SIDE ONLY,,[],1.0,0.00,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
modifier,All Day Food Menu,Sharing,Boneless,,Asian BBQ,,[],2.0,0.00,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
modifier,All Day Food Menu,Sharing,Boneless,,Asian BBQ ON SIDE ONLY,,[],1.0,0.00,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
modifier,All Day Food Menu,Sharing,Boneless,,Mango Haberno,,[],3.0,0.00,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
modifier,All Day Food Menu,Sharing,Boneless,,1/2 Alabama,,[],1.0,0.00,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
modifier,All Day Food Menu,Sharing,Boneless,,1/2 Mango Haberno,,[],1.0,0.00,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
modifier,All Day Food Menu,Sharing,Boneless,,Ranch,,[],15.0,0.00,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
modifier,All Day Food Menu,Sharing,Boneless,,Ranch ON SIDE ONLY,,[],1.0,0.00,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
modifier,All Day Food Menu,Sharing,Boneless,,1/2 Nashville Hot,,[],2.0,0.00,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
specialRequest,All Day Food Menu,Sharing,Boneless,,Bacon Allergy,,[],2.0,0.00,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
specialRequest,All Day Food Menu,Sharing,Boneless,,Extra Ranch,,[],1.0,0.00,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
specialRequest,All Day Food Menu,Sharing,Boneless,,Mix Buff N Bbq,,[],1.0,0.00,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
specialRequest,All Day Food Menu,Sharing,Boneless,,Side Buffalo,,[],1.0,0.00,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
specialRequest,All Day Food Menu,Sharing,Boneless,,Side Sour Cream,,[],1.0,0.00,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
specialRequest,All Day Food Menu,Sharing,Boneless,,Xtra Side Buffalo,,[],1.0,0.00,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
menuItem,All Day Food Menu,Sharing,Traditional,,,Food,[],42.0,17.07,17.00,717.0,0.0,0.0,34.0,717.0,50.16,0.0,0.0
modifier,All Day Food Menu,Sharing,Traditional,,Extra Crispy,,[],3.0,0.00,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
modifier,All Day Food Menu,Sharing,Traditional,,Add Side Ranch,,[],6.0,0.50,0.50,3.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0
modifier,All Day Food Menu,Sharing,Traditional,,Buffalo,,[],15.0,0.00,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
modifier,All Day Food Menu,Sharing,Traditional,,BBQ,,[],10.0,0.00,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
modifier,All Day Food Menu,Sharing,Traditional,,Dry,,[],1.0,0.00,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
modifier,All Day Food Menu,Sharing,Traditional,,1/2 Buffalo ON SIDE ONLY,,[],1.0,0.00,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
modifier,All Day Food Menu,Sharing,Traditional,,"!!! GLUTEN ALLERGY !!!",,[],1.0,0.00,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
modifier,All Day Food Menu,Sharing,Traditional,,Blue Cheese,,[],34.0,0.00,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
modifier,All Day Food Menu,Sharing,Traditional,,Alabama,,[],5.0,0.00,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
modifier,All Day Food Menu,Sharing,Traditional,,Asian BBQ,,[],6.0,0.00,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
modifier,All Day Food Menu,Sharing,Traditional,,Mango Haberno,,[],1.0,0.00,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
modifier,All Day Food Menu,Sharing,Traditional,,1/2 Mango Haberno ON SIDE ONLY,,[],1.0,0.00,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
modifier,All Day Food Menu,Sharing,Traditional,,Ranch,,[],11.0,0.00,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
modifier,All Day Food Menu,Sharing,Traditional,,Nashville Hot,,[],3.0,0.00,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"",All Day Food Menu,Tacos,,,,,,83.0,15.46,,1283.0,3.75,0.0,48.0,1279.25,89.54,0.0,0.0
menuItem,All Day Food Menu,Tacos,Buffalo Chicken Tacos,,,Food,[],22.0,15.02,15.00,330.5,0.0,0.0,0.0,330.5,23.13,0.0,0.0
modifier,All Day Food Menu,Tacos,Buffalo Chicken Tacos,,Add Side Ranch,,[],1.0,0.50,0.50,0.5,0.0,0.0,0.0,0.5,0.0,0.0,0.0
modifier,All Day Food Menu,Tacos,Buffalo Chicken Tacos,,NO Cheddar-jack Blend,,[],2.0,0.00,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
modifier,All Day Food Menu,Tacos,Buffalo Chicken Tacos,,Cojita Cheese,,[],1.0,0.00,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
modifier,All Day Food Menu,Tacos,Buffalo Chicken Tacos,,NO Cojita Cheese,,[],1.0,0.00,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
specialRequest,All Day Food Menu,Tacos,Buffalo Chicken Tacos,,No Buff Sauce No Cheeze,,[],1.0,0.00,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
menuItem,All Day Food Menu,Tacos,Shrimp Tacos,,,Food,[],29.0,16.00,16.00,464.0,0.0,0.0,0.0,464.0,32.48,0.0,0.0
specialRequest,All Day Food Menu,Tacos,Shrimp Tacos,,Bacon Allertg,,[],2.0,0.00,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
menuItem,All Day Food Menu,Tacos,Beef Meximelt Tacos,,,Food,[],24.0,15.02,15.00,360.5,3.75,0.0,0.0,356.75,24.97,0.0,0.0
modifier,All Day Food Menu,Tacos,Beef Meximelt Tacos,,ADD SIDE Sour cream,,[],1.0,0.50,0.50,0.5,0.0,0.0,0.0,0.5,0.0,0.0,0.0
specialRequest,All Day Food Menu,Tacos,Beef Meximelt Tacos,,Add Slaw From Pork Belly Tacos,,[],1.0,0.00,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
specialRequest,All Day Food Menu,Tacos,Beef Meximelt Tacos,,Extra Cheese / Side Cherry Peppers,,[],1.0,0.00,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
menuItem,All Day Food Menu,Tacos,Pork Belly Al Pastor Tacos,,,Food,[],8.0,16.00,16.00,128.0,0.0,0.0,48.0,128.0,8.96,0.0,0.0
specialRequest,All Day Food Menu,Tacos,Pork Belly Al Pastor Tacos,,Al Pastor Os,,[],1.0,0.00,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"",All Day Food Menu,Flatbreads,,,,,,46.0,14.30,,658.0,0.0,0.0,0.0,658.0,46.06,0.0,0.0
menuItem,All Day Food Menu,Flatbreads,Cheese Flatbread,,,Food,[],16.0,13.00,13.00,208.0,0.0,0.0,0.0,208.0,14.56,0.0,0.0
specialRequest,All Day Food Menu,Flatbreads,Cheese Flatbread,,Bacon Aallerfgy,,[],2.0,0.00,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
menuItem,All Day Food Menu,Flatbreads,Pepperoni Flatbread,,,Food,[],4.0,15.00,15.00,60.0,0.0,0.0,0.0,60.0,4.2,0.0,0.0
menuItem,All Day Food Menu,Flatbreads,Monkey Bread Mix Flatbread,,,Food,[],6.0,15.00,15.00,90.0,0.0,0.0,0.0,90.0,6.3,0.0,0.0
menuItem,All Day Food Menu,Flatbreads,Angry Bee Flatbread,,,Food,[],12.0,15.00,15.00,180.0,0.0,0.0,0.0,180.0,12.6,0.0,0.0
menuItem,All Day Food Menu,Flatbreads,Meatball Flatbread,,,Food,[],8.0,15.00,15.00,120.0,0.0,0.0,0.0,120.0,8.4,0.0,0.0
specialRequest,All Day Food Menu,Flatbreads,Meatball Flatbread,,Nomonkey Breadd Sub Meatball,,[],1.0,0.00,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"",All Day Food Menu,Greens,,,,,,85.0,18.19,,1546.0,0.0,0.0,0.0,1546.0,108.22,0.0,0.0
menuItem,All Day Food Menu,Greens,Apple Gorgonzola Salad,,,Food,[],22.0,19.41,14.00,427.0,0.0,0.0,0.0,427.0,29.89,0.0,0.0
modifier,All Day Food Menu,Greens,Apple Gorgonzola Salad,,Dressing On Side,,[],1.0,0.00,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
modifier,All Day Food Menu,Greens,Apple Gorgonzola Salad,,Add Chicken,,[],12.0,7.00,7.00,84.0,0.0,0.0,0.0,84.0,0.0,0.0,0.0
modifier,All Day Food Menu,Greens,Apple Gorgonzola Salad,,Add Salmon,,[],1.0,11.00,11.00,11.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0
modifier,All Day Food Menu,Greens,Apple Gorgonzola Salad,,ADD Steak,,[],2.0,12.00,12.00,24.0,0.0,0.0,0.0,24.0,0.0,0.0,0.0
modifier,All Day Food Menu,Greens,Apple Gorgonzola Salad,,NO Gorgonzola,,[],1.0,0.00,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
specialRequest,All Day Food Menu,Greens,Apple Gorgonzola Salad,,Spoons,,[],1.0,0.00,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
specialRequest,All Day Food Menu,Greens,Apple Gorgonzola Salad,,Well Done,,[],1.0,0.00,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
menuItem,All Day Food Menu,Greens,Baby Kale Caesar Salad,,,Food,[],12.0,16.50,14.00,198.0,0.0,0.0,0.0,198.0,13.86,0.0,0.0
modifier,All Day Food Menu,Greens,Baby Kale Caesar Salad,,SPOON,,[],2.0,0.00,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
modifier,All Day Food Menu,Greens,Baby Kale Caesar Salad,,Dressing On Side,,[],1.0,0.00,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
modifier,All Day Food Menu,Greens,Baby Kale Caesar Salad,,EXTRA Dressing On Side,,[],1.0,0.00,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
modifier,All Day Food Menu,Greens,Baby Kale Caesar Salad,,Add Chicken,,[],3.0,7.00,7.00,21.0,0.0,0.0,0.0,21.0,0.0,0.0,0.0
modifier,All Day Food Menu,Greens,Baby Kale Caesar Salad,,Add Shrimp,,[],1.0,9.00,9.00,9.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0
modifier,All Day Food Menu,Greens,Baby Kale Caesar Salad,,NO Grapes,,[],2.0,0.00,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
menuItem,All Day Food Menu,Greens,Mediterranean Grains Salad,,,Food,[],31.0,18.29,14.00,567.0,0.0,0.0,0.0,567.0,39.69,0.0,0.0
modifier,All Day Food Menu,Greens,Mediterranean Grains Salad,,Dressing On Side,,[],4.0,0.00,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
modifier,All Day Food Menu,Greens,Mediterranean Grains Salad,,Add Chicken,,[],16.0,7.00,7.00,112.0,0.0,0.0,0.0,112.0,0.0,0.0,0.0
modifier,All Day Food Menu,Greens,Mediterranean Grains Salad,,Add Shrimp,,[],1.0,9.00,9.00,9.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0
modifier,All Day Food Menu,Greens,Mediterranean Grains Salad,,NO Feta Cheese,,[],1.0,0.00,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
modifier,All Day Food Menu,Greens,Mediterranean Grains Salad,,NO Red Onion,,[],2.0,0.00,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
modifier,All Day Food Menu,Greens,Mediterranean Grains Salad,,ADD Steak,,[],1.0,12.00,12.00,12.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0
modifier,All Day Food Menu,Greens,Mediterranean Grains Salad,,NO Cucumbers,,[],1.0,0.00,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
menuItem,All Day Food Menu,Greens,BLT Wedge Salad,,,Food,[],12.0,17.50,15.00,210.0,0.0,0.0,0.0,210.0,14.7,0.0,0.0
modifier,All Day Food Menu,Greens,BLT Wedge Salad,,Add Chicken,,[],1.0,7.00,7.00,7.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0
modifier,All Day Food Menu,Greens,BLT Wedge Salad,,Add Salmon,,[],1.0,11.00,11.00,11.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0
modifier,All Day Food Menu,Greens,BLT Wedge Salad,,ADD Steak,,[],1.0,12.00,12.00,12.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0
modifier,All Day Food Menu,Greens,BLT Wedge Salad,,No Crispy Onions,,[],1.0,0.00,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
specialRequest,All Day Food Menu,Greens,BLT Wedge Salad,,Mid,,[],1.0,0.00,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
menuItem,All Day Food Menu,Greens,Strawberry Fields Salad,,,Food,[],8.0,18.00,14.00,144.0,0.0,0.0,0.0,144.0,10.08,0.0,0.0
modifier,All Day Food Menu,Greens,Strawberry Fields Salad,,Dressing On Side,,[],1.0,0.00,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
modifier,All Day Food Menu,Greens,Strawberry Fields Salad,,Sub Balsamic Dressing,,[],1.0,0.00,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
modifier,All Day Food Menu,Greens,Strawberry Fields Salad,,Add Chicken,,[],4.0,7.00,7.00,28.0,0.0,0.0,0.0,28.0,0.0,0.0,0.0
modifier,All Day Food Menu,Greens,Strawberry Fields Salad,,Add Chopped Bacon,,[],1.0,4.00,4.00,4.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0
modifier,All Day Food Menu,Greens,Strawberry Fields Salad,,RUSH,,[],1.0,0.00,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"",All Day Food Menu,On A Bun,,,,,,330.0,16.48,,5437.0,5.13,0.0,0.0,5431.87,380.21,0.0,0.0
menuItem,All Day Food Menu,On A Bun,The Burger,,,Food,[],137.0,17.98,17.00,2463.0,5.13,0.0,0.0,2457.87,172.04,0.0,0.0
modifier,All Day Food Menu,On A Bun,The Burger,,Add Side Ranch,,[],3.0,0.50,0.50,1.5,0.0,0.0,0.0,1.5,0.0,0.0,0.0
modifier,All Day Food Menu,On A Bun,The Burger,,Fries,,[],122.0,0.00,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
modifier,All Day Food Menu,On A Bun,The Burger,,Greens,,[],15.0,0.00,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
modifier,All Day Food Menu,On A Bun,The Burger,,No Bun,,[],5.0,0.00,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
modifier,All Day Food Menu,On A Bun,The Burger,,Sub GF Bun,,[],6.0,2.00,2.00,12.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0
modifier,All Day Food Menu,On A Bun,The Burger,,"!!! GLUTEN ALLERGY !!!",,[],3.0,0.00,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
modifier,All Day Food Menu,On A Bun,The Burger,,TO GO,,[],1.0,0.00,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
modifier,All Day Food Menu,On A Bun,The Burger,,American Cheese,,[],1.0,0.00,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
modifier,All Day Food Menu,On A Bun,The Burger,,NO American Cheese,,[],8.0,0.00,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
modifier,All Day Food Menu,On A Bun,The Burger,,EXTRA American Cheese,,[],1.0,0.00,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
modifier,All Day Food Menu,On A Bun,The Burger,,ADD Cheddar Cheese,,[],1.0,0.00,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
modifier,All Day Food Menu,On A Bun,The Burger,,NO Pickles,,[],13.0,0.00,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
modifier,All Day Food Menu,On A Bun,The Burger,,EXTRA Pickles,,[],1.0,0.00,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
modifier,All Day Food Menu,On A Bun,The Burger,,Pickles ON SIDE ONLY,,[],1.0,0.00,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
modifier,All Day Food Menu,On A Bun,The Burger,,NO Burger Sauce,,[],5.0,0.00,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
modifier,All Day Food Menu,On A Bun,The Burger,,Burger Sauce ON SIDE ONLY,,[],7.0,0.00,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
modifier,All Day Food Menu,On A Bun,The Burger,,ADD Tomato,,[],1.0,0.00,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
modifier,All Day Food Menu,On A Bun,The Burger,,Chopped Bacon,,[],16.0,2.00,2.00,32.0,0.0,0.0,0.0,32.0,0.0,0.0,0.0
modifier,All Day Food Menu,On A Bun,The Burger,,ADD Chopped Bacon,,[],6.0,2.00,2.00,12.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0
modifier,All Day Food Menu,On A Bun,The Burger,,ADD Lettuce,,[],1.0,0.00,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
modifier,All Day Food Menu,On A Bun,The Burger,,Fried Egg,,[],3.0,1.00,1.00,3.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0
modifier,All Day Food Menu,On A Bun,The Burger,,ADD Fried Egg,,[],5.0,1.00,1.00,5.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0
modifier,All Day Food Menu,On A Bun,The Burger,,L-T-O,,[],1.0,0.00,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
modifier,All Day Food Menu,On A Bun,The Burger,,NO Fried Onion Straws,,[],20.0,0.00,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
modifier,All Day Food Menu,On A Bun,The Burger,,Fried Onion Straws ON SIDE ONLY,,[],2.0,0.00,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
